i,j,ux,uy,phase
24,35,-1.28729e-05,1.74968e-05,-0.998102
24,36,-3.43338e-06,1.15662e-05,-0.99661
24,37,-1.07646e-06,7.2969e-06,-0.99408
24,38,-1.00084e-06,4.80669e-06,-0.989855
24,39,-7.54368e-07,3.2671e-06,-0.982953
24,40,-3.26162e-07,2.20039e-06,-0.972069
24,41,-5.20252e-08,1.44746e-06,-0.955693
24,42,3.65555e-08,9.40838e-07,-0.932442
24,43,7.39647e-08,6.10905e-07,-0.901565
24,44,8.5024e-08,3.96691e-07,-0.863515
24,45,6.26443e-08,2.61125e-07,-0.820328
24,46,4.71436e-08,1.76529e-07,-0.775591
24,47,5.0115e-08,1.19084e-07,-0.7339
24,48,5.39232e-08,7.42447e-08,-0.699993
24,49,5.221e-08,3.56492e-08,-0.677882
24,50,5.04895e-08,-4.5938e-16,-0.670206
24,51,5.221e-08,-3.56492e-08,-0.677882
24,52,5.39231e-08,-7.42447e-08,-0.699993
24,53,5.0115e-08,-1.19084e-07,-0.7339
24,54,4.71436e-08,-1.76529e-07,-0.775591
24,55,6.26443e-08,-2.61125e-07,-0.820328
24,56,8.5024e-08,-3.96691e-07,-0.863515
24,57,7.39647e-08,-6.10905e-07,-0.901565
24,58,3.65555e-08,-9.40838e-07,-0.932442
24,59,-5.20252e-08,-1.44746e-06,-0.955693
24,60,-3.26162e-07,-2.20039e-06,-0.972069
24,61,-7.54368e-07,-3.2671e-06,-0.982953
24,62,-1.00084e-06,-4.80669e-06,-0.989855
24,63,-1.07646e-06,-7.2969e-06,-0.99408
24,64,-3.43338e-06,-1.15662e-05,-0.99661
24,65,-1.28729e-05,-1.74968e-05,-0.998102
24,66,-2.81537e-05,-2.1706e-05,-0.998972
24,67,-3.69857e-05,-1.94842e-05,-0.999467
24,68,-3.07727e-05,-1.20001e-05,-0.999739
24,69,-1.51114e-05,-6.01993e-06,-0.999879
24,70,9.76883e-07,-5.23969e-06,-0.999947
24,71,1.32438e-05,-8.33277e-06,-0.999978
24,72,2.10976e-05,-1.28307e-05,-0.999991
24,73,2.51872e-05,-1.70971e-05,-0.999996
24,74,2.63344e-05,-2.03286e-05,-0.999999
24,75,2.53151e-05,-2.22372e-05,-0.999999
24,76,2.28348e-05,-2.28348e-05,-1
24,77,1.95073e-05,-2.23059e-05,-1
24,78,1.58342e-05,-2.09237e-05,-1
24,79,1.21911e-05,-1.89867e-05,-1
24,80,8.82809e-06,-1.67702e-05,-1
24,81,5.88236e-06,-1.44978e-05,-1
24,82,3.40188e-06,-1.23277e-05,-1
24,83,1.3727e-06,-1.03556e-05,-1
24,84,-2.54904e-07,-8.62559e-06,-1
24,85,-1.54555e-06,-7.14456e-06,-1
24,86,-2.56457e-06,-5.89702e-06,-1
24,87,-3.37012e-06,-4.85631e-06,-1
24,88,-4.01006e-06,-3.99237e-06,-1
24,89,-4.52183e-06,-3.27626e-06,-1
24,90,-4.93382e-06,-2.68221e-06,-1
24,91,-5.26719e-06,-2.18828e-06,-1
24,92,-5.53764e-06,-1.77609e-06,-1
24,93,-5.75684e-06,-1.43037e-06,-1
24,94,-5.93347e-06,-1.13834e-06,-1
24,95,-6.07407e-06,-8.89229e-07,-1
24,96,-6.18347e-06,-6.738e-07,-1
24,97,-6.26526e-06,-4.84013e-07,-1
24,98,-6.32199e-06,-3.1272e-07,-1
24,99,-6.35537e-06,-1.53414e-07,-1
25,0,-6.49656e-06,-6.3942e-15,-1
25,1,-6.48819e-06,1.08494e-07,-1
25,2,-6.46284e-06,2.21705e-07,-1
25,3,-6.41985e-06,3.44548e-07,-1
25,4,-6.35802e-06,4.82341e-07,-1
25,5,-6.27555e-06,6.41023e-07,-1
25,6,-6.16989e-06,8.27399e-07,-1
25,7,-6.03753e-06,1.04943e-06,-1
25,8,-5.87372e-06,1.31656e-06,-1
25,9,-5.67204e-06,1.64023e-06,-1
25,10,-5.42375e-06,2.03441e-06,-1
25,11,-5.11681e-06,2.51647e-06,-1
25,12,-4.73451e-06,3.10808e-06,-1
25,13,-4.25335e-06,3.83632e-06,-1
25,14,-3.64043e-06,4.73451e-06,-1
25,15,-2.8503e-06,5.8421e-06,-1
25,16,-1.8223e-06,7.20265e-06,-1
25,17,-4.79596e-07,8.85834e-06,-1
25,18,1.26743e-06,1.08396e-05,-1
25,19,3.51075e-06,1.31489e-05,-1
25,20,6.32446e-06,1.574e-05,-1
25,21,9.73409e-06,1.84967e-05,-1
25,22,1.36775e-05,2.12161e-05,-1
25,23,1.79636e-05,2.3608e-05,-1
25,24,2.22372e-05,2.53151e-05,-0.999999
25,25,2.59563e-05,2.59563e-05,-0.999999
25,26,2.83805e-05,2.5194e-05,-0.999996
25,27,2.85549e-05,2.28298e-05,-0.99999
25,28,2.52454e-05,1.89785e-05,-0.999973
25,29,1.68709e-05,1.44595e-05,-0.999934
25,30,2.03979e-06,1.14527e-05,-0.999844
25,31,-1.78138e-05,1.29538e-05,-0.99965
25,32,-3.39546e-05,1.85733e-05,-0.999262
25,33,-3.41582e-05,2.22563e-05,-0.998521
25,34,-2.00225e-05,1.97938e-05,-0.997143
25,35,-6.56996e-06,1.38602e-05,-0.994597
25,36,-1.19068e-06,8.56163e-06,-0.989911
25,37,-4.66265e-07,5.16073e-06,-0.98139
25,38,-5.02435e-07,3.15629e-06,-0.9663
25,39,-3.44079e-07,1.9483e-06,-0.940714
25,40,-1.46223e-07,1.2109e-06,-0.899782
25,41,-3.70621e-08,7.70099e-07,-0.838799
25,42,-3.41958e-09,5.13397e-07,-0.755143
25,43,1.49431e-08,3.60353e-07,-0.650439
25,44,2.47102e-08,2.60594e-07,-0.531536
25,45,1.94112e-08,1.9048e-07,-0.409207
25,46,1.46368e-08,1.39231e-07,-0.295153
25,47,1.71657e-08,9.91614e-08,-0.199103
25,48,2.06681e-08,6.44861e-08,-0.127454
25,49,2.1647e-08,3.19156e-08,-0.0835659
25,50,2.15693e-08,-3.40262e-15,-0.0688221
25,51,2.1647e-08,-3.19156e-08,-0.0835659
25,52,2.06681e-08,-6.44861e-08,-0.127454
25,53,1.71657e-08,-9.91614e-08,-0.199103
25,54,1.46368e-08,-1.39231e-07,-0.295153
25,55,1.94112e-08,-1.9048e-07,-0.409207
25,56,2.47102e-08,-2.60594e-07,-0.531536
25,57,1.49431e-08,-3.60353e-07,-0.650439
25,58,-3.41959e-09,-5.13397e-07,-0.755143
25,59,-3.70621e-08,-7.70099e-07,-0.838799
25,60,-1.46223e-07,-1.2109e-06,-0.899782
25,61,-3.44079e-07,-1.9483e-06,-0.940714
25,62,-5.02435e-07,-3.15629e-06,-0.9663
25,63,-4.66265e-07,-5.16073e-06,-0.98139
25,64,-1.19068e-06,-8.56163e-06,-0.989911
25,65,-6.56996e-06,-1.38602e-05,-0.994597
25,66,-2.00225e-05,-1.97938e-05,-0.997143
25,67,-3.41582e-05,-2.22563e-05,-0.998521
25,68,-3.39546e-05,-1.85733e-05,-0.999262
25,69,-1.78138e-05,-1.29538e-05,-0.99965
25,70,2.03978e-06,-1.14527e-05,-0.999844
25,71,1.68709e-05,-1.44595e-05,-0.999934
25,72,2.52454e-05,-1.89785e-05,-0.999973
25,73,2.85549e-05,-2.28298e-05,-0.99999
25,74,2.83805e-05,-2.5194e-05,-0.999996
25,75,2.59563e-05,-2.59563e-05,-0.999999
25,76,2.22372e-05,-2.53151e-05,-0.999999
25,77,1.79636e-05,-2.3608e-05,-1
25,78,1.36775e-05,-2.12161e-05,-1
25,79,9.73409e-06,-1.84967e-05,-1
25,80,6.32446e-06,-1.574e-05,-1
25,81,3.51075e-06,-1.31489e-05,-1
25,82,1.26743e-06,-1.08396e-05,-1
25,83,-4.79596e-07,-8.85834e-06,-1
25,84,-1.8223e-06,-7.20265e-06,-1
25,85,-2.8503e-06,-5.8421e-06,-1
25,86,-3.64043e-06,-4.73451e-06,-1
25,87,-4.25335e-06,-3.83632e-06,-1
25,88,-4.73451e-06,-3.10808e-06,-1
25,89,-5.11681e-06,-2.51647e-06,-1
25,90,-5.42375e-06,-2.03441e-06,-1
25,91,-5.67204e-06,-1.64023e-06,-1
25,92,-5.87372e-06,-1.31656e-06,-1
25,93,-6.03753e-06,-1.04943e-06,-1
25,94,-6.16989e-06,-8.27399e-07,-1
25,95,-6.27555e-06,-6.41023e-07,-1
25,96,-6.35802e-06,-4.82341e-07,-1
25,97,-6.41985e-06,-3.44548e-07,-1
25,98,-6.46284e-06,-2.21705e-07,-1
25,99,-6.48819e-06,-1.08494e-07,-1
26,0,-6.58247e-06,-6.41505e-15,-1
26,1,-6.57613e-06,6.47458e-08,-1
26,2,-6.55697e-06,1.32923e-07,-1
26,3,-6.52462e-06,2.08149e-07,-1
26,4,-6.47836e-06,2.94421e-07,-1
26,5,-6.41713e-06,3.96315e-07,-1
26,6,-6.33933e-06,5.19206e-07,-1
26,7,-6.24272e-06,6.69521e-07,-1
26,8,-6.12418e-06,8.55043e-07,-1
26,9,-5.97945e-06,1.08531e-06,-1
26,10,-5.80262e-06,1.37217e-06,-1
26,11,-5.58547e-06,1.73058e-06,-1
26,12,-5.31631e-06,2.17973e-06,-1
26,13,-4.97813e-06,2.74464e-06,-1
26,14,-4.54578e-06,3.45799e-06,-1
26,15,-3.98195e-06,4.36207e-06,-1
26,16,-3.23221e-06,5.50968e-06,-1
26,17,-2.22002e-06,6.96256e-06,-1
26,18,-8.43965e-07,8.78481e-06,-1
26,19,1.01884e-06,1.10289e-05,-1
26,20,3.49852e-06,1.37125e-05,-1
26,21,6.70273e-06,1.67883e-05,-1
26,22,1.06695e-05,2.01123e-05,-1
26,23,1.53071e-05,2.34214e-05,-1
26,24,2.03286e-05,2.63344e-05,-0.999999
26,25,2.5194e-05,2.83805e-05,-0.999996
26,26,2.90565e-05,2.90565e-05,-0.999989
26,27,3.06719e-05,2.79161e-05,-0.999971
26,28,2.81825e-05,2.48017e-05,-0.999925
26,29,1.90517e-05,2.05775e-05,-0.999815
26,30,1.54587e-06,1.7913e-05,-0.999571
26,31,-1.98488e-05,1.90633e-05,-0.99906
26,32,-3.1424e-05,2.1386e-05,-0.998037
26,33,-2.51115e-05,2.00245e-05,-0.99601
26,34,-1.14763e-05,1.48247e-05,-0.991979
26,35,-3.00489e-06,9.18338e-06,-0.98395
26,36,-5.55969e-07,5.20568e-06,-0.96819
26,37,-3.02377e-07,2.91449e-06,-0.938328
26,38,-2.70233e-07,1.68415e-06,-0.884863
26,39,-1.73208e-07,1.02654e-06,-0.796282
26,40,-8.25777e-08,6.66373e-07,-0.663358
26,41,-3.30044e-08,4.60295e-07,-0.486245
26,42,-1.55458e-08,3.36971e-07,-0.279391
26,43,-2.9779e-09,2.58931e-07,-0.0677688
26,44,8.83781e-09,2.03725e-07,0.12435
26,45,1.28631e-08,1.59178e-07,0.282525
26,46,1.40984e-08,1.20624e-07,0.403138
26,47,1.75837e-08,8.65966e-08,0.489188
26,48,2.12726e-08,5.59866e-08,0.545852
26,49,2.30891e-08,2.75098e-08,0.577817
26,50,2.34986e-08,-4.76267e-15,0.588126
26,51,2.30891e-08,-2.75098e-08,0.577817
26,52,2.12726e-08,-5.59866e-08,0.545852
26,53,1.75837e-08,-8.65966e-08,0.489188
26,54,1.40984e-08,-1.20624e-07,0.403138
26,55,1.28631e-08,-1.59178e-07,0.282525
26,56,8.83781e-09,-2.03725e-07,0.12435
26,57,-2.9779e-09,-2.58931e-07,-0.0677688
26,58,-1.55458e-08,-3.36971e-07,-0.279391
26,59,-3.30044e-08,-4.60295e-07,-0.486245
26,60,-8.25777e-08,-6.66373e-07,-0.663358
26,61,-1.73208e-07,-1.02654e-06,-0.796282
26,62,-2.70233e-07,-1.68415e-06,-0.884863
26,63,-3.02377e-07,-2.91449e-06,-0.938328
26,64,-5.55969e-07,-5.20568e-06,-0.96819
26,65,-3.00489e-06,-9.18338e-06,-0.98395
26,66,-1.14763e-05,-1.48247e-05,-0.991979
26,67,-2.51115e-05,-2.00245e-05,-0.99601
26,68,-3.1424e-05,-2.1386e-05,-0.998037
26,69,-1.98488e-05,-1.90633e-05,-0.99906
26,70,1.54587e-06,-1.7913e-05,-0.999571
26,71,1.90517e-05,-2.05775e-05,-0.999815
26,72,2.81825e-05,-2.48017e-05,-0.999925
26,73,3.06719e-05,-2.79161e-05,-0.999971
26,74,2.90565e-05,-2.90565e-05,-0.999989
26,75,2.5194e-05,-2.83805e-05,-0.999996
26,76,2.03286e-05,-2.63344e-05,-0.999999
26,77,1.53071e-05,-2.34214e-05,-1
26,78,1.06695e-05,-2.01123e-05,-1
26,79,6.70273e-06,-1.67883e-05,-1
26,80,3.49852e-06,-1.37125e-05,-1
26,81,1.01884e-06,-1.10289e-05,-1
26,82,-8.43965e-07,-8.78481e-06,-1
26,83,-2.22002e-06,-6.96256e-06,-1
26,84,-3.23221e-06,-5.50968e-06,-1
26,85,-3.98195e-06,-4.36207e-06,-1
26,86,-4.54578e-06,-3.45799e-06,-1
26,87,-4.97813e-06,-2.74464e-06,-1
26,88,-5.31631e-06,-2.17973e-06,-1
26,89,-5.58547e-06,-1.73058e-06,-1
26,90,-5.80262e-06,-1.37217e-06,-1
26,91,-5.97945e-06,-1.08531e-06,-1
26,92,-6.12418e-06,-8.55043e-07,-1
26,93,-6.24272e-06,-6.69521e-07,-1
26,94,-6.33933e-06,-5.19206e-07,-1
26,95,-6.41713e-06,-3.96315e-07,-1
26,96,-6.47836e-06,-2.94421e-07,-1
26,97,-6.52462e-06,-2.08149e-07,-1
26,98,-6.55697e-06,-1.32923e-07,-1
26,99,-6.57613e-06,-6.47458e-08,-1
27,0,-6.62562e-06,-6.4776e-15,-1
27,1,-6.62065e-06,2.27402e-08,-1
27,2,-6.60568e-06,4.75503e-08,-1
27,3,-6.58061e-06,7.66709e-08,-1
27,4,-6.54519e-06,1.12686e-07,-1
27,5,-6.49899e-06,1.58702e-07,-1
27,6,-6.4413e-06,2.18538e-07,-1
27,7,-6.37098e-06,2.9693e-07,-1
27,8,-6.28636e-06,3.99771e-07,-1
27,9,-6.18498e-06,5.34408e-07,-1
27,10,-6.06337e-06,7.10058e-07,-1
27,11,-5.91664e-06,9.38426e-07,-1
27,12,-5.73774e-06,1.23469e-06,-1
27,13,-5.51623e-06,1.61905e-06,-1
27,14,-5.23597e-06,2.11904e-06,-1
27,15,-4.87132e-06,2.77267e-06,-1
27,16,-4.38125e-06,3.632e-06,-1
27,17,-3.70146e-06,4.76595e-06,-1
27,18,-2.73578e-06,6.25977e-06,-1
27,19,-1.35023e-06,8.20739e-06,-1
27,20,6.23927e-07,1.06923e-05,-1
27,21,3.3696e-06,1.37539e-05,-1
27,22,7.03734e-06,1.73426e-05,-1
27,23,1.16691e-05,2.12722e-05,-0.999999
27,24,1.70971e-05,2.51872e-05,-0.999996
27,25,2.28298e-05,2.85549e-05,-0.99999
27,26,2.79161e-05,3.06719e-05,-0.999971
27,27,3.0713e-05,3.0713e-05,-0.999922
27,28,2.85721e-05,2.81578e-05,-0.999799
27,29,1.81591e-05,2.39882e-05,-0.999515
27,30,-8.35605e-07,2.07939e-05,-0.998897
27,31,-1.90451e-05,1.94491e-05,-0.997595
27,32,-2.3282e-05,1.74346e-05,-0.994852
27,33,-1.47001e-05,1.31142e-05,-0.988995
27,34,-5.48971e-06,8.10977e-06,-0.976449
27,35,-1.28767e-06,4.37256e-06,-0.950104
27,36,-2.84897e-07,2.24837e-06,-0.89735
27,37,-1.69547e-07,1.19942e-06,-0.7995
27,38,-1.35512e-07,6.97878e-07,-0.636988
27,39,-8.91133e-08,4.47914e-07,-0.404174
27,40,-4.83148e-08,3.13472e-07,-0.125064
27,41,-2.10011e-08,2.33291e-07,0.152823
27,42,-7.87871e-09,1.79612e-07,0.387783
27,43,2.0553e-09,1.41044e-07,0.563853
27,44,1.32513e-08,1.12449e-07,0.686133
27,45,2.03737e-08,8.99049e-08,0.767553
27,46,2.45545e-08,7.03748e-08,0.820523
27,47,2.91914e-08,5.21984e-08,0.854263
27,48,3.32834e-08,3.46312e-08,0.874842
27,49,3.54259e-08,1.72923e-08,0.885918
27,50,3.59869e-08,-2.60373e-15,0.889411
27,51,3.54259e-08,-1.72923e-08,0.885918
27,52,3.32834e-08,-3.46312e-08,0.874842
27,53,2.91914e-08,-5.21984e-08,0.854263
27,54,2.45545e-08,-7.03748e-08,0.820523
27,55,2.03737e-08,-8.99049e-08,0.767553
27,56,1.32513e-08,-1.12449e-07,0.686133
27,57,2.0553e-09,-1.41044e-07,0.563853
27,58,-7.87871e-09,-1.79612e-07,0.387783
27,59,-2.10011e-08,-2.33291e-07,0.152823
27,60,-4.83148e-08,-3.13472e-07,-0.125064
27,61,-8.91133e-08,-4.47914e-07,-0.404174
27,62,-1.35512e-07,-6.97878e-07,-0.636988
27,63,-1.69547e-07,-1.19942e-06,-0.7995
27,64,-2.84897e-07,-2.24837e-06,-0.89735
27,65,-1.28767e-06,-4.37256e-06,-0.950104
27,66,-5.48971e-06,-8.10977e-06,-0.976449
27,67,-1.47001e-05,-1.31142e-05,-0.988995
27,68,-2.3282e-05,-1.74346e-05,-0.994852
27,69,-1.90451e-05,-1.94491e-05,-0.997595
27,70,-8.35605e-07,-2.07939e-05,-0.998897
27,71,1.81591e-05,-2.39882e-05,-0.999515
27,72,2.85721e-05,-2.81578e-05,-0.999799
27,73,3.0713e-05,-3.0713e-05,-0.999922
27,74,2.79161e-05,-3.06719e-05,-0.999971
27,75,2.28298e-05,-2.85549e-05,-0.99999
27,76,1.70971e-05,-2.51872e-05,-0.999996
27,77,1.16691e-05,-2.12722e-05,-0.999999
27,78,7.03734e-06,-1.73426e-05,-1
27,79,3.3696e-06,-1.37539e-05,-1
27,80,6.23927e-07,-1.06923e-05,-1
27,81,-1.35023e-06,-8.20739e-06,-1
27,82,-2.73578e-06,-6.25977e-06,-1
27,83,-3.70146e-06,-4.76595e-06,-1
27,84,-4.38125e-06,-3.632e-06,-1
27,85,-4.87132e-06,-2.77267e-06,-1
27,86,-5.23597e-06,-2.11904e-06,-1
27,87,-5.51623e-06,-1.61905e-06,-1
27,88,-5.73774e-06,-1.23469e-06,-1
27,89,-5.91664e-06,-9.38426e-07,-1
27,90,-6.06337e-06,-7.10058e-07,-1
27,91,-6.18498e-06,-5.34408e-07,-1
27,92,-6.28636e-06,-3.99771e-07,-1
27,93,-6.37098e-06,-2.9693e-07,-1
27,94,-6.4413e-06,-2.18538e-07,-1
27,95,-6.49899e-06,-1.58702e-07,-1
27,96,-6.54519e-06,-1.12686e-07,-1
27,97,-6.58061e-06,-7.66709e-08,-1
27,98,-6.60568e-06,-4.75504e-08,-1
27,99,-6.62065e-06,-2.27402e-08,-1
28,0,-6.62798e-06,-6.561e-15,-1
28,1,-6.62368e-06,-1.71248e-08,-1
28,2,-6.61082e-06,-3.35846e-08,-1
28,3,-6.58952e-06,-4.85646e-08,-1
28,4,-6.55996e-06,-6.09497e-08,-1
28,5,-6.52227e-06,-6.91718e-08,-1
28,6,-6.47648e-06,-7.10534e-08,-1
28,7,-6.42243e-06,-6.36476e-08,-1
28,8,-6.35957e-06,-4.30693e-08,-1
28,9,-6.2869e-06,-4.30645e-09,-1
28,10,-6.20279e-06,5.90156e-08,-1
28,11,-6.1048e-06,1.54986e-07,-1
28,12,-5.9894e-06,2.94007e-07,-1
28,13,-5.85142e-06,4.89887e-07,-1
28,14,-5.68272e-06,7.61785e-07,-1
28,15,-5.4696e-06,1.13745e-06,-1
28,16,-5.18773e-06,1.65806e-06,-1
28,17,-4.79363e-06,2.38441e-06,-1
28,18,-4.21239e-06,3.4027e-06,-1
28,19,-3.32316e-06,4.82616e-06,-1
28,20,-1.94786e-06,6.78608e-06,-1
28,21,1.45674e-07,9.40457e-06,-1
28,22,3.21081e-06,1.2744e-05,-0.999999
28,23,7.44037e-06,1.67353e-05,-0.999997
28,24,1.28307e-05,2.10976e-05,-0.999991
28,25,1.89785e-05,2.52454e-05,-0.999973
28,26,2.48017e-05,2.81825e-05,-0.999925
28,27,2.81578e-05,2.85721e-05,-0.999799
28,28,2.56297e-05,2.56297e-05,-0.999495
28,29,1.40747e-05,2.06159e-05,-0.998806
28,30,-3.13662e-06,1.60574e-05,-0.997283
28,31,-1.4538e-05,1.27049e-05,-0.993887
28,32,-1.37111e-05,9.40085e-06,-0.986148
28,33,-7.10265e-06,5.93791e-06,-0.968432
28,34,-2.32282e-06,3.21679e-06,-0.928919
28,35,-5.28798e-07,1.6153e-06,-0.846095
28,36,-1.32541e-07,8.32052e-07,-0.689719
28,37,-8.19746e-08,4.73959e-07,-0.437772
28,38,-6.70761e-08,3.05038e-07,-0.110208
28,39,-4.74102e-08,2.17779e-07,0.223454
28,40,-2.65931e-08,1.67839e-07,0.495172
28,41,-7.83208e-09,1.37055e-07,0.683054
28,42,4.69494e-09,1.1661e-07,0.801103
28,43,1.48221e-08,1.01196e-07,0.872147
28,44,2.57461e-08,8.77615e-08,0.914475
28,45,3.3464e-08,7.45952e-08,0.939866
28,46,3.85621e-08,6.08153e-08,0.95526
28,47,4.3776e-08,4.62618e-08,0.964609
28,48,4.82073e-08,3.11363e-08,0.970134
28,49,5.05942e-08,1.56565e-08,0.973051
28,50,5.12532e-08,2.11513e-15,0.973962
28,51,5.05943e-08,-1.56565e-08,0.973051
28,52,4.82073e-08,-3.11363e-08,0.970134
28,53,4.3776e-08,-4.62618e-08,0.964609
28,54,3.85621e-08,-6.08153e-08,0.95526
28,55,3.3464e-08,-7.45951e-08,0.939866
28,56,2.57461e-08,-8.77615e-08,0.914475
28,57,1.48221e-08,-1.01196e-07,0.872147
28,58,4.69494e-09,-1.1661e-07,0.801103
28,59,-7.83208e-09,-1.37055e-07,0.683054
28,60,-2.65931e-08,-1.67839e-07,0.495172
28,61,-4.74102e-08,-2.17779e-07,0.223454
28,62,-6.70761e-08,-3.05038e-07,-0.110208
28,63,-8.19746e-08,-4.73959e-07,-0.437772
28,64,-1.32541e-07,-8.32052e-07,-0.689719
28,65,-5.28798e-07,-1.6153e-06,-0.846095
28,66,-2.32282e-06,-3.21679e-06,-0.928919
28,67,-7.10265e-06,-5.93791e-06,-0.968432
28,68,-1.37111e-05,-9.40085e-06,-0.986148
28,69,-1.4538e-05,-1.27049e-05,-0.993887
28,70,-3.13662e-06,-1.60574e-05,-0.997283
28,71,1.40747e-05,-2.06159e-05,-0.998806
28,72,2.56297e-05,-2.56297e-05,-0.999495
28,73,2.81578e-05,-2.85721e-05,-0.999799
28,74,2.48017e-05,-2.81825e-05,-0.999925
28,75,1.89785e-05,-2.52454e-05,-0.999973
28,76,1.28307e-05,-2.10976e-05,-0.999991
28,77,7.44037e-06,-1.67353e-05,-0.999997
28,78,3.21081e-06,-1.2744e-05,-0.999999
28,79,1.45674e-07,-9.40457e-06,-1
28,80,-1.94786e-06,-6.78608e-06,-1
28,81,-3.32316e-06,-4.82616e-06,-1
28,82,-4.21239e-06,-3.4027e-06,-1
28,83,-4.79363e-06,-2.38441e-06,-1
28,84,-5.18773e-06,-1.65806e-06,-1
28,85,-5.4696e-06,-1.13745e-06,-1
28,86,-5.68272e-06,-7.61785e-07,-1
28,87,-5.85142e-06,-4.89887e-07,-1
28,88,-5.9894e-06,-2.94007e-07,-1
28,89,-6.1048e-06,-1.54986e-07,-1
28,90,-6.20279e-06,-5.90156e-08,-1
28,91,-6.2869e-06,4.30644e-09,-1
28,92,-6.35957e-06,4.30693e-08,-1
28,93,-6.42243e-06,6.36476e-08,-1
28,94,-6.47648e-06,7.10534e-08,-1
28,95,-6.52227e-06,6.91718e-08,-1
28,96,-6.55996e-06,6.09497e-08,-1
28,97,-6.58952e-06,4.85646e-08,-1
28,98,-6.61082e-06,3.35845e-08,-1
28,99,-6.62368e-06,1.71248e-08,-1
29,0,-6.59182e-06,-6.73476e-15,-1
29,1,-6.58749e-06,-5.46137e-08,-1
29,2,-6.57461e-06,-1.09981e-07,-1
29,3,-6.5535e-06,-1.66732e-07,-1
29,4,-6.52468e-06,-2.25245e-07,-1
29,5,-6.48878e-06,-2.85528e-07,-1
29,6,-6.44645e-06,-3.47097e-07,-1
29,7,-6.39826e-06,-4.08858e-07,-1
29,8,-6.34459e-06,-4.69005e-07,-1
29,9,-6.28546e-06,-5.24927e-07,-1
29,10,-6.22046e-06,-5.73137e-07,-1
29,11,-6.14861e-06,-6.09198e-07,-1
29,12,-6.06839e-06,-6.27587e-07,-1
29,13,-5.97766e-06,-6.21328e-07,-1
29,14,-5.87347e-06,-5.81045e-07,-1
29,15,-5.75092e-06,-4.92835e-07,-1
29,16,-5.60038e-06,-3.34141e-07,-1
29,17,-5.40083e-06,-6.68279e-08,-1
29,18,-5.10772e-06,3.72478e-07,-1
29,19,-4.63352e-06,1.08252e-06,-1
29,20,-3.82384e-06,2.20185e-06,-1
29,21,-2.43727e-06,3.89616e-06,-0.999999
29,22,-1.51264e-07,6.31441e-06,-0.999998
29,23,3.37445e-06,9.50018e-06,-0.999993
29,24,8.33277e-06,1.32438e-05,-0.999978
29,25,1.44595e-05,1.68709e-05,-0.999934
29,26,2.05775e-05,1.90517e-05,-0.999815
29,27,2.39882e-05,1.81591e-05,-0.999515
29,28,2.06159e-05,1.40747e-05,-0.998806
29,29,9.24653e-06,9.24653e-06,-0.997171
29,30,-3.33184e-06,6.07473e-06,-0.993335
29,31,-8.70542e-06,4.40336e-06,-0.984079
29,32,-6.72588e-06,3.04709e-06,-0.961569
29,33,-3.07619e-06,1.81547e-06,-0.90849
29,34,-9.58397e-07,9.73143e-07,-0.792646
29,35,-2.284e-07,5.21493e-07,-0.572489
29,36,-6.41656e-08,3.05831e-07,-0.235726
29,37,-4.21527e-08,2.03395e-07,0.151208
29,38,-3.73353e-08,1.51732e-07,0.481648
29,39,-2.67164e-08,1.23785e-07,0.704756
29,40,-1.12432e-08,1.07686e-07,0.835382
29,41,5.06916e-09,9.71027e-08,0.907052
29,42,1.72311e-08,8.81308e-08,0.945757
29,43,2.75422e-08,7.87347e-08,0.966883
29,44,3.86032e-08,6.84477e-08,0.978681
29,45,4.67391e-08,5.7484e-08,0.985446
29,46,5.23431e-08,4.61053e-08,0.989418
29,47,5.78605e-08,3.45582e-08,0.991774
29,48,6.24441e-08,2.30112e-08,0.993144
29,49,6.49296e-08,1.14991e-08,0.99386
29,50,6.56277e-08,4.0399e-15,0.994082
29,51,6.49296e-08,-1.14991e-08,0.99386
29,52,6.24441e-08,-2.30112e-08,0.993144
29,53,5.78605e-08,-3.45582e-08,0.991774
29,54,5.23431e-08,-4.61053e-08,0.989418
29,55,4.67391e-08,-5.7484e-08,0.985446
29,56,3.86032e-08,-6.84477e-08,0.978681
29,57,2.75422e-08,-7.87347e-08,0.966883
29,58,1.72311e-08,-8.81308e-08,0.945757
29,59,5.06917e-09,-9.71027e-08,0.907052
29,60,-1.12432e-08,-1.07686e-07,0.835382
29,61,-2.67164e-08,-1.23785e-07,0.704756
29,62,-3.73353e-08,-1.51732e-07,0.481648
29,63,-4.21527e-08,-2.03395e-07,0.151208
29,64,-6.41656e-08,-3.05831e-07,-0.235726
29,65,-2.284e-07,-5.21493e-07,-0.572489
29,66,-9.58397e-07,-9.73143e-07,-0.792646
29,67,-3.07619e-06,-1.81547e-06,-0.90849
29,68,-6.72588e-06,-3.04709e-06,-0.961569
29,69,-8.70542e-06,-4.40336e-06,-0.984079
29,70,-3.33184e-06,-6.07473e-06,-0.993335
29,71,9.24653e-06,-9.24653e-06,-0.997171
29,72,2.06159e-05,-1.40747e-05,-0.998806
29,73,2.39882e-05,-1.81591e-05,-0.999515
29,74,2.05775e-05,-1.90517e-05,-0.999815
29,75,1.44595e-05,-1.68709e-05,-0.999934
29,76,8.33277e-06,-1.32438e-05,-0.999978
29,77,3.37445e-06,-9.50018e-06,-0.999993
